open_time_raw,open_time_utc,open_time_eastern,open,high,low,close,volume,close_time_raw,close_time_utc,close_time_eastern,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1773174060000000,2026-03-10T20:21:00+00:00,2026-03-10T16:21:00-04:00,70157.79000000,70199.83000000,70157.79000000,70198.80000000,3.36427000,1773174119999999,2026-03-10T20:21:59.999999+00:00,2026-03-10T16:21:59.999999-04:00,236145.42903910,1099,0.82803000,58110.28990910,0
1773174120000000,2026-03-10T20:22:00+00:00,2026-03-10T16:22:00-04:00,70198.81000000,70231.63000000,70198.81000000,70221.01000000,6.09173000,1773174179999999,2026-03-10T20:22:59.999999+00:00,2026-03-10T16:22:59.999999-04:00,427780.20570460,1282,4.01209000,281738.03202040,0
1773174180000000,2026-03-10T20:23:00+00:00,2026-03-10T16:23:00-04:00,70221.01000000,70250.00000000,70196.34000000,70240.15000000,6.01763000,1773174239999999,2026-03-10T20:23:59.999999+00:00,2026-03-10T16:23:59.999999-04:00,422597.36455340,1888,3.25261000,228429.23592170,0
1773174240000000,2026-03-10T20:24:00+00:00,2026-03-10T16:24:00-04:00,70240.15000000,70240.16000000,70200.11000000,70206.04000000,4.87627000,1773174299999999,2026-03-10T20:24:59.999999+00:00,2026-03-10T16:24:59.999999-04:00,342423.60149520,1484,0.79860000,56074.22384480,0
1773174300000000,2026-03-10T20:25:00+00:00,2026-03-10T16:25:00-04:00,70206.04000000,70211.56000000,70185.72000000,70203.76000000,4.22727000,1773174359999999,2026-03-10T20:25:59.999999+00:00,2026-03-10T16:25:59.999999-04:00,296755.42777820,1552,1.40146000,98385.10289840,0
1773174360000000,2026-03-10T20:26:00+00:00,2026-03-10T16:26:00-04:00,70203.77000000,70216.24000000,70197.96000000,70209.16000000,3.19647000,1773174419999999,2026-03-10T20:26:59.999999+00:00,2026-03-10T16:26:59.999999-04:00,224425.17158990,910,0.60327000,42354.29541660,0
1773174420000000,2026-03-10T20:27:00+00:00,2026-03-10T16:27:00-04:00,70209.16000000,70209.16000000,70196.84000000,70202.17000000,3.41468000,1773174479999999,2026-03-10T20:27:59.999999+00:00,2026-03-10T16:27:59.999999-04:00,239715.13544270,610,1.92714000,135287.18988640,0
1773174480000000,2026-03-10T20:28:00+00:00,2026-03-10T16:28:00-04:00,70202.17000000,70244.00000000,70202.16000000,70244.00000000,0.81815000,1773174539999999,2026-03-10T20:28:59.999999+00:00,2026-03-10T16:28:59.999999-04:00,57443.74452460,816,0.56997000,40018.69967670,0
1773174540000000,2026-03-10T20:29:00+00:00,2026-03-10T16:29:00-04:00,70243.99000000,70270.71000000,70243.99000000,70251.20000000,8.46888000,1773174599999999,2026-03-10T20:29:59.999999+00:00,2026-03-10T16:29:59.999999-04:00,595037.58202090,1419,6.54768000,460051.44882520,0
1773174600000000,2026-03-10T20:30:00+00:00,2026-03-10T16:30:00-04:00,70251.20000000,70258.34000000,70238.92000000,70258.33000000,7.57963000,1773174659999999,2026-03-10T20:30:59.999999+00:00,2026-03-10T16:30:59.999999-04:00,532500.70031150,1465,6.07380000,426711.05600610,0
1773174660000000,2026-03-10T20:31:00+00:00,2026-03-10T16:31:00-04:00,70258.34000000,70267.68000000,70247.22000000,70260.35000000,3.15322000,1773174719999999,2026-03-10T20:31:59.999999+00:00,2026-03-10T16:31:59.999999-04:00,221546.17948830,1215,1.91483000,134537.75856330,0
1773174720000000,2026-03-10T20:32:00+00:00,2026-03-10T16:32:00-04:00,70260.34000000,70298.90000000,70248.78000000,70263.16000000,4.27708000,1773174779999999,2026-03-10T20:32:59.999999+00:00,2026-03-10T16:32:59.999999-04:00,300548.77714210,3298,2.81560000,197848.06664080,0
1773174780000000,2026-03-10T20:33:00+00:00,2026-03-10T16:33:00-04:00,70263.18000000,70299.94000000,70226.62000000,70226.63000000,4.60217000,1773174839999999,2026-03-10T20:33:59.999999+00:00,2026-03-10T16:33:59.999999-04:00,323401.00592360,1888,1.58560000,111441.05941900,0
1773174840000000,2026-03-10T20:34:00+00:00,2026-03-10T16:34:00-04:00,70226.63000000,70263.89000000,70221.04000000,70260.30000000,22.18867000,1773174899999999,2026-03-10T20:34:59.999999+00:00,2026-03-10T16:34:59.999999-04:00,1558793.89507330,1944,18.88433000,1326649.05195370,0
1773174900000000,2026-03-10T20:35:00+00:00,2026-03-10T16:35:00-04:00,70260.30000000,70281.28000000,70237.73000000,70281.28000000,14.11127000,1773174959999999,2026-03-10T20:35:59.999999+00:00,2026-03-10T16:35:59.999999-04:00,991436.02991870,1642,2.52057000,177067.94156520,0
1773174960000000,2026-03-10T20:36:00+00:00,2026-03-10T16:36:00-04:00,70281.27000000,70281.27000000,70243.94000000,70243.94000000,2.60902000,1773175019999999,2026-03-10T20:36:59.999999+00:00,2026-03-10T16:36:59.999999-04:00,183303.17539230,1245,0.22083000,15514.46040230,0
1773175020000000,2026-03-10T20:37:00+00:00,2026-03-10T16:37:00-04:00,70243.93000000,70248.60000000,70236.49000000,70247.52000000,4.21771000,1773175079999999,2026-03-10T20:37:59.999999+00:00,2026-03-10T16:37:59.999999-04:00,296266.51068740,971,1.84345000,129489.81192450,0
1773175080000000,2026-03-10T20:38:00+00:00,2026-03-10T16:38:00-04:00,70247.51000000,70247.51000000,70214.20000000,70246.27000000,4.56236000,1773175139999999,2026-03-10T20:38:59.999999+00:00,2026-03-10T16:38:59.999999-04:00,320425.25675550,1656,1.46534000,102906.68398280,0
1773175140000000,2026-03-10T20:39:00+00:00,2026-03-10T16:39:00-04:00,70246.28000000,70312.12000000,70246.27000000,70297.16000000,8.64340000,1773175199999999,2026-03-10T20:39:59.999999+00:00,2026-03-10T16:39:59.999999-04:00,607585.39140570,2287,6.99045000,491402.37507070,0
1773175200000000,2026-03-10T20:40:00+00:00,2026-03-10T16:40:00-04:00,70297.15000000,70302.16000000,70282.37000000,70293.13000000,3.12310000,1773175259999999,2026-03-10T20:40:59.999999+00:00,2026-03-10T16:40:59.999999-04:00,219533.57900250,1047,0.43886000,30848.74010140,0
1773175260000000,2026-03-10T20:41:00+00:00,2026-03-10T16:41:00-04:00,70293.12000000,70318.00000000,70284.91000000,70318.00000000,3.91361000,1773175319999999,2026-03-10T20:41:59.999999+00:00,2026-03-10T16:41:59.999999-04:00,275134.94375530,1497,2.18420000,153559.88877740,0
1773175320000000,2026-03-10T20:42:00+00:00,2026-03-10T16:42:00-04:00,70317.99000000,70350.00000000,70308.56000000,70308.62000000,7.06272000,1773175379999999,2026-03-10T20:42:59.999999+00:00,2026-03-10T16:42:59.999999-04:00,496720.56888600,2587,2.82321000,198558.29651900,0
1773175380000000,2026-03-10T20:43:00+00:00,2026-03-10T16:43:00-04:00,70308.62000000,70308.62000000,70213.94000000,70220.62000000,7.94371000,1773175439999999,2026-03-10T20:43:59.999999+00:00,2026-03-10T16:43:59.999999-04:00,558185.67049160,2262,0.44710000,31402.79407650,0
1773175440000000,2026-03-10T20:44:00+00:00,2026-03-10T16:44:00-04:00,70220.63000000,70307.83000000,70220.63000000,70307.83000000,63.86764000,1773175499999999,2026-03-10T20:44:59.999999+00:00,2026-03-10T16:44:59.999999-04:00,4487600.30002200,2839,57.18562000,4018033.83835760,0
1773175500000000,2026-03-10T20:45:00+00:00,2026-03-10T16:45:00-04:00,70307.82000000,70307.82000000,70248.02000000,70248.02000000,9.20534000,1773175559999999,2026-03-10T20:45:59.999999+00:00,2026-03-10T16:45:59.999999-04:00,646869.23017480,1542,3.39005000,238198.26488340,0
1773175560000000,2026-03-10T20:46:00+00:00,2026-03-10T16:46:00-04:00,70248.02000000,70248.03000000,70238.00000000,70238.00000000,1.62783000,1773175619999999,2026-03-10T20:46:59.999999+00:00,2026-03-10T16:46:59.999999-04:00,114349.26611710,369,0.32875000,23094.02666370,0
1773175620000000,2026-03-10T20:47:00+00:00,2026-03-10T16:47:00-04:00,70238.00000000,70292.17000000,70238.00000000,70292.17000000,8.39013000,1773175679999999,2026-03-10T20:47:59.999999+00:00,2026-03-10T16:47:59.999999-04:00,589557.83813910,2223,3.41824000,240169.62497300,0
1773175680000000,2026-03-10T20:48:00+00:00,2026-03-10T16:48:00-04:00,70292.17000000,70301.13000000,70270.52000000,70270.52000000,4.94539000,1773175739999999,2026-03-10T20:48:59.999999+00:00,2026-03-10T16:48:59.999999-04:00,347605.65358730,1166,0.80106000,56310.96812820,0
1773175740000000,2026-03-10T20:49:00+00:00,2026-03-10T16:49:00-04:00,70270.53000000,70311.30000000,70223.60000000,70311.30000000,159.54719000,1773175799999999,2026-03-10T20:49:59.999999+00:00,2026-03-10T16:49:59.999999-04:00,11214191.46156670,4994,74.33104000,5223224.12458870,0
1773175800000000,2026-03-10T20:50:00+00:00,2026-03-10T16:50:00-04:00,70311.30000000,70311.30000000,70252.71000000,70257.63000000,29.14326000,1773175859999999,2026-03-10T20:50:59.999999+00:00,2026-03-10T16:50:59.999999-04:00,2048193.84582620,2150,15.76268000,1107781.69921010,0
1773175860000000,2026-03-10T20:51:00+00:00,2026-03-10T16:51:00-04:00,70257.63000000,70272.70000000,70252.04000000,70252.36000000,7.71008000,1773175919999999,2026-03-10T20:51:59.999999+00:00,2026-03-10T16:51:59.999999-04:00,541735.74144890,1170,4.95125000,347891.42368540,0
1773175920000000,2026-03-10T20:52:00+00:00,2026-03-10T16:52:00-04:00,70252.35000000,70274.40000000,70252.35000000,70274.40000000,7.99687000,1773175979999999,2026-03-10T20:52:59.999999+00:00,2026-03-10T16:52:59.999999-04:00,561891.80370720,1844,5.40674000,379899.34703690,0
1773175980000000,2026-03-10T20:53:00+00:00,2026-03-10T16:53:00-04:00,70274.40000000,70288.17000000,70264.44000000,70268.98000000,6.09752000,1773176039999999,2026-03-10T20:53:59.999999+00:00,2026-03-10T16:53:59.999999-04:00,428544.28910510,1423,1.34818000,94745.61049300,0
1773176040000000,2026-03-10T20:54:00+00:00,2026-03-10T16:54:00-04:00,70268.97000000,70270.05000000,70237.90000000,70255.38000000,5.88193000,1773176099999999,2026-03-10T20:54:59.999999+00:00,2026-03-10T16:54:59.999999-04:00,413224.43005310,1339,1.49546000,105061.32961140,0
1773176100000000,2026-03-10T20:55:00+00:00,2026-03-10T16:55:00-04:00,70255.38000000,70272.00000000,70255.37000000,70259.41000000,3.79376000,1773176159999999,2026-03-10T20:55:59.999999+00:00,2026-03-10T16:55:59.999999-04:00,266557.30830740,1381,2.58177000,181395.12234670,0
1773176160000000,2026-03-10T20:56:00+00:00,2026-03-10T16:56:00-04:00,70259.42000000,70273.00000000,70259.42000000,70272.38000000,2.18687000,1773176219999999,2026-03-10T20:56:59.999999+00:00,2026-03-10T16:56:59.999999-04:00,153666.40561180,799,1.56715000,110119.37144760,0
1773176220000000,2026-03-10T20:57:00+00:00,2026-03-10T16:57:00-04:00,70272.38000000,70274.51000000,70255.37000000,70259.40000000,5.96372000,1773176279999999,2026-03-10T20:57:59.999999+00:00,2026-03-10T16:57:59.999999-04:00,419043.90269000,1056,2.03398000,142916.23346680,0
1773176280000000,2026-03-10T20:58:00+00:00,2026-03-10T16:58:00-04:00,70259.41000000,70259.41000000,70235.00000000,70235.00000000,11.15740000,1773176339999999,2026-03-10T20:58:59.999999+00:00,2026-03-10T16:58:59.999999-04:00,783839.26894960,1173,2.93631000,206274.54657240,0
1773176340000000,2026-03-10T20:59:00+00:00,2026-03-10T16:59:00-04:00,70235.00000000,70235.60000000,70209.92000000,70235.60000000,4.02818000,1773176399999999,2026-03-10T20:59:59.999999+00:00,2026-03-10T16:59:59.999999-04:00,282888.57122200,1074,1.80329000,126634.56629060,0
1773176400000000,2026-03-10T21:00:00+00:00,2026-03-10T17:00:00-04:00,70236.34000000,70266.00000000,70216.98000000,70266.00000000,6.14803000,1773176459999999,2026-03-10T21:00:59.999999+00:00,2026-03-10T17:00:59.999999-04:00,431799.13500950,2268,4.30776000,302548.34500680,0
1773176460000000,2026-03-10T21:01:00+00:00,2026-03-10T17:01:00-04:00,70266.00000000,70298.92000000,70265.99000000,70298.92000000,8.36461000,1773176519999999,2026-03-10T21:01:59.999999+00:00,2026-03-10T17:01:59.999999-04:00,587909.93338420,702,5.99990000,421706.80262020,0
1773176520000000,2026-03-10T21:02:00+00:00,2026-03-10T17:02:00-04:00,70298.92000000,70298.92000000,70258.65000000,70284.36000000,7.44835000,1773176579999999,2026-03-10T21:02:59.999999+00:00,2026-03-10T17:02:59.999999-04:00,523433.91793840,1593,3.12743000,219760.46190980,0
1773176580000000,2026-03-10T21:03:00+00:00,2026-03-10T17:03:00-04:00,70284.36000000,70312.00000000,70284.36000000,70306.51000000,6.53179000,1773176639999999,2026-03-10T21:03:59.999999+00:00,2026-03-10T17:03:59.999999-04:00,459200.31740010,1017,3.39004000,238325.35694330,0
1773176640000000,2026-03-10T21:04:00+00:00,2026-03-10T17:04:00-04:00,70306.52000000,70311.97000000,70285.93000000,70290.07000000,10.83539000,1773176699999999,2026-03-10T21:04:59.999999+00:00,2026-03-10T17:04:59.999999-04:00,761760.14985930,682,0.52063000,36604.13986270,0
1773176700000000,2026-03-10T21:05:00+00:00,2026-03-10T17:05:00-04:00,70290.08000000,70391.11000000,70290.07000000,70383.48000000,8.59460000,1773176759999999,2026-03-10T21:05:59.999999+00:00,2026-03-10T17:05:59.999999-04:00,604690.26374190,2280,7.63827000,537396.52721310,0
1773176760000000,2026-03-10T21:06:00+00:00,2026-03-10T17:06:00-04:00,70383.48000000,70417.30000000,70383.48000000,70385.42000000,3.66417000,1773176819999999,2026-03-10T21:06:59.999999+00:00,2026-03-10T17:06:59.999999-04:00,257943.65334700,1275,2.55120000,179597.48152840,0
1773176820000000,2026-03-10T21:07:00+00:00,2026-03-10T17:07:00-04:00,70385.42000000,70385.42000000,70336.00000000,70336.93000000,3.17573000,1773176879999999,2026-03-10T21:07:59.999999+00:00,2026-03-10T17:07:59.999999-04:00,223450.12027910,920,0.39659000,27900.96010640,0
1773176880000000,2026-03-10T21:08:00+00:00,2026-03-10T17:08:00-04:00,70336.93000000,70343.95000000,70309.34000000,70313.74000000,2.97929000,1773176939999999,2026-03-10T21:08:59.999999+00:00,2026-03-10T17:08:59.999999-04:00,209534.28609800,882,1.91359000,134580.72010580,0
1773176940000000,2026-03-10T21:09:00+00:00,2026-03-10T17:09:00-04:00,70313.74000000,70313.75000000,70296.00000000,70298.00000000,2.29669000,1773176999999999,2026-03-10T21:09:59.999999+00:00,2026-03-10T17:09:59.999999-04:00,161468.53885090,655,0.74444000,52337.19305630,0
1773177000000000,2026-03-10T21:10:00+00:00,2026-03-10T17:10:00-04:00,70298.00000000,70298.01000000,70232.10000000,70233.51000000,9.78907000,1773177059999999,2026-03-10T21:10:59.999999+00:00,2026-03-10T17:10:59.999999-04:00,687813.91731530,1696,1.42084000,99825.97846600,0
1773177060000000,2026-03-10T21:11:00+00:00,2026-03-10T17:11:00-04:00,70233.51000000,70246.87000000,70233.51000000,70246.29000000,3.33694000,1773177119999999,2026-03-10T21:11:59.999999+00:00,2026-03-10T17:11:59.999999-04:00,234395.92413310,505,1.61378000,113350.75857580,0
1773177120000000,2026-03-10T21:12:00+00:00,2026-03-10T17:12:00-04:00,70246.28000000,70246.29000000,70098.48000000,70104.79000000,25.16606000,1773177179999999,2026-03-10T21:12:59.999999+00:00,2026-03-10T17:12:59.999999-04:00,1765306.48986870,3456,5.46027000,382815.94908830,0
1773177180000000,2026-03-10T21:13:00+00:00,2026-03-10T17:13:00-04:00,70104.78000000,70176.96000000,70073.92000000,70083.34000000,22.10511000,1773177239999999,2026-03-10T21:13:59.999999+00:00,2026-03-10T17:13:59.999999-04:00,1550097.96709780,3340,10.41475000,730399.00731970,0
1773177240000000,2026-03-10T21:14:00+00:00,2026-03-10T17:14:00-04:00,70083.34000000,70113.55000000,70083.34000000,70097.60000000,6.88642000,1773177299999999,2026-03-10T21:14:59.999999+00:00,2026-03-10T17:14:59.999999-04:00,482750.77774040,1080,3.29696000,231103.40948320,0
1773177300000000,2026-03-10T21:15:00+00:00,2026-03-10T17:15:00-04:00,70097.61000000,70171.56000000,70097.61000000,70123.43000000,6.68751000,1773177359999999,2026-03-10T21:15:59.999999+00:00,2026-03-10T17:15:59.999999-04:00,469042.06420770,1856,3.98931000,279764.48263720,0
1773177360000000,2026-03-10T21:16:00+00:00,2026-03-10T17:16:00-04:00,70123.44000000,70123.44000000,70079.02000000,70079.02000000,6.81491000,1773177419999999,2026-03-10T21:16:59.999999+00:00,2026-03-10T17:16:59.999999-04:00,477788.42186180,925,1.26682000,88826.69647150,0
1773177420000000,2026-03-10T21:17:00+00:00,2026-03-10T17:17:00-04:00,70079.03000000,70100.00000000,70074.61000000,70094.92000000,6.47080000,1773177479999999,2026-03-10T21:17:59.999999+00:00,2026-03-10T17:17:59.999999-04:00,453523.99901550,773,3.95567000,277243.26437730,0
1773177480000000,2026-03-10T21:18:00+00:00,2026-03-10T17:18:00-04:00,70094.91000000,70094.92000000,70054.56000000,70054.56000000,9.53489000,1773177539999999,2026-03-10T21:18:59.999999+00:00,2026-03-10T17:18:59.999999-04:00,668158.03933760,1303,3.57134000,250262.97794610,0
1773177540000000,2026-03-10T21:19:00+00:00,2026-03-10T17:19:00-04:00,70054.57000000,70096.00000000,70015.77000000,70071.98000000,58.26921000,1773177599999999,2026-03-10T21:19:59.999999+00:00,2026-03-10T17:19:59.999999-04:00,4082337.11540690,2779,46.80581000,3279300.62821410,0
1773177600000000,2026-03-10T21:20:00+00:00,2026-03-10T17:20:00-04:00,70071.99000000,70071.99000000,70025.76000000,70025.77000000,22.14148000,1773177659999999,2026-03-10T21:20:59.999999+00:00,2026-03-10T17:20:59.999999-04:00,1550608.48316490,1525,14.02011000,981788.43734230,0
1773177660000000,2026-03-10T21:21:00+00:00,2026-03-10T17:21:00-04:00,70025.77000000,70034.97000000,69979.41000000,69979.41000000,19.97170000,1773177719999999,2026-03-10T21:21:59.999999+00:00,2026-03-10T17:21:59.999999-04:00,1398197.29972250,1949,2.11066000,147797.23567550,0
1773177720000000,2026-03-10T21:22:00+00:00,2026-03-10T17:22:00-04:00,69979.41000000,70033.74000000,69953.29000000,70033.73000000,10.64362000,1773177779999999,2026-03-10T21:22:59.999999+00:00,2026-03-10T17:22:59.999999-04:00,744892.04970910,2897,5.32349000,372555.93611320,0
1773177780000000,2026-03-10T21:23:00+00:00,2026-03-10T17:23:00-04:00,70033.73000000,70047.21000000,70008.96000000,70047.20000000,3.78685000,1773177839999999,2026-03-10T21:23:59.999999+00:00,2026-03-10T17:23:59.999999-04:00,265176.20677920,1125,1.95210000,136690.54654960,0
1773177840000000,2026-03-10T21:24:00+00:00,2026-03-10T17:24:00-04:00,70047.20000000,70053.75000000,70041.34000000,70053.72000000,3.54857000,1773177899999999,2026-03-10T21:24:59.999999+00:00,2026-03-10T17:24:59.999999-04:00,248568.79072240,1374,1.67261000,117161.42192870,0
1773177900000000,2026-03-10T21:25:00+00:00,2026-03-10T17:25:00-04:00,70053.73000000,70056.00000000,70017.77000000,70056.00000000,7.04066000,1773177959999999,2026-03-10T21:25:59.999999+00:00,2026-03-10T17:25:59.999999-04:00,493148.30995220,1295,2.80742000,196635.12790290,0
1773177960000000,2026-03-10T21:26:00+00:00,2026-03-10T17:26:00-04:00,70056.00000000,70061.03000000,70029.70000000,70029.70000000,3.94866000,1773178019999999,2026-03-10T21:26:59.999999+00:00,2026-03-10T17:26:59.999999-04:00,276580.87010230,855,0.89809000,62912.31648550,0
1773178020000000,2026-03-10T21:27:00+00:00,2026-03-10T17:27:00-04:00,70029.70000000,70032.05000000,70015.06000000,70015.07000000,3.15121000,1773178079999999,2026-03-10T21:27:59.999999+00:00,2026-03-10T17:27:59.999999-04:00,220670.45929360,634,0.36124000,25296.98613110,0
1773178080000000,2026-03-10T21:28:00+00:00,2026-03-10T17:28:00-04:00,70015.06000000,70015.07000000,69957.66000000,69959.48000000,8.23697000,1773178139999999,2026-03-10T21:28:59.999999+00:00,2026-03-10T17:28:59.999999-04:00,576436.18397250,1358,1.26818000,88735.69123940,0
1773178140000000,2026-03-10T21:29:00+00:00,2026-03-10T17:29:00-04:00,69959.47000000,69959.48000000,69924.12000000,69941.48000000,17.58849000,1773178199999999,2026-03-10T21:29:59.999999+00:00,2026-03-10T17:29:59.999999-04:00,1230118.70785260,1265,6.59870000,461484.08394640,0
1773178200000000,2026-03-10T21:30:00+00:00,2026-03-10T17:30:00-04:00,69941.48000000,69994.95000000,69941.47000000,69976.76000000,8.68961000,1773178259999999,2026-03-10T21:30:59.999999+00:00,2026-03-10T17:30:59.999999-04:00,608120.72570080,1634,4.32361000,302547.67781370,0
1773178260000000,2026-03-10T21:31:00+00:00,2026-03-10T17:31:00-04:00,69976.76000000,70034.85000000,69976.75000000,70034.85000000,8.51394000,1773178319999999,2026-03-10T21:31:59.999999+00:00,2026-03-10T17:31:59.999999-04:00,595914.58910700,1667,7.62745000,533858.83191450,0
1773178320000000,2026-03-10T21:32:00+00:00,2026-03-10T17:32:00-04:00,70034.85000000,70048.62000000,70013.20000000,70013.20000000,8.24737000,1773178379999999,2026-03-10T21:32:59.999999+00:00,2026-03-10T17:32:59.999999-04:00,577658.33714000,1234,3.28386000,230014.09185190,0
1773178380000000,2026-03-10T21:33:00+00:00,2026-03-10T17:33:00-04:00,70013.21000000,70013.21000000,69967.27000000,69978.64000000,4.01990000,1773178439999999,2026-03-10T21:33:59.999999+00:00,2026-03-10T17:33:59.999999-04:00,281326.96005090,1092,1.06019000,74188.47701920,0
1773178440000000,2026-03-10T21:34:00+00:00,2026-03-10T17:34:00-04:00,69978.64000000,70002.02000000,69978.64000000,70001.20000000,1.29164000,1773178499999999,2026-03-10T21:34:59.999999+00:00,2026-03-10T17:34:59.999999-04:00,90411.37612570,621,0.71533000,50068.63408700,0
1773178500000000,2026-03-10T21:35:00+00:00,2026-03-10T17:35:00-04:00,70001.20000000,70023.62000000,70000.55000000,70018.71000000,4.54194000,1773178559999999,2026-03-10T21:35:59.999999+00:00,2026-03-10T17:35:59.999999-04:00,317983.12961450,960,2.54271000,178001.88322810,0
1773178560000000,2026-03-10T21:36:00+00:00,2026-03-10T17:36:00-04:00,70018.70000000,70018.71000000,69976.88000000,69976.88000000,5.95164000,1773178619999999,2026-03-10T21:36:59.999999+00:00,2026-03-10T17:36:59.999999-04:00,416591.60544370,1074,1.82193000,127519.13373580,0
1773178620000000,2026-03-10T21:37:00+00:00,2026-03-10T17:37:00-04:00,69976.88000000,69976.88000000,69808.26000000,69812.42000000,47.88540000,1773178679999999,2026-03-10T21:37:59.999999+00:00,2026-03-10T17:37:59.999999-04:00,3345947.41099450,3745,6.69724000,467770.14713640,0
1773178680000000,2026-03-10T21:38:00+00:00,2026-03-10T17:38:00-04:00,69812.41000000,69816.19000000,69739.10000000,69789.58000000,38.27389000,1773178739999999,2026-03-10T21:38:59.999999+00:00,2026-03-10T17:38:59.999999-04:00,2670812.89109720,3238,17.28630000,1206293.47719900,0
1773178740000000,2026-03-10T21:39:00+00:00,2026-03-10T17:39:00-04:00,69789.58000000,69836.00000000,69789.58000000,69794.90000000,11.78529000,1773178799999999,2026-03-10T21:39:59.999999+00:00,2026-03-10T17:39:59.999999-04:00,822745.95705680,1832,5.17050000,360933.49734760,0
1773178800000000,2026-03-10T21:40:00+00:00,2026-03-10T17:40:00-04:00,69794.91000000,69848.11000000,69780.00000000,69780.01000000,13.53700000,1773178859999999,2026-03-10T21:40:59.999999+00:00,2026-03-10T17:40:59.999999-04:00,945093.19214050,1940,5.76083000,402158.48139250,0
1773178860000000,2026-03-10T21:41:00+00:00,2026-03-10T17:41:00-04:00,69780.00000000,69800.93000000,69600.00000000,69670.85000000,132.38547000,1773178919999999,2026-03-10T21:41:59.999999+00:00,2026-03-10T17:41:59.999999-04:00,9223924.72744640,9856,52.17265000,3634238.85208880,0
1773178920000000,2026-03-10T21:42:00+00:00,2026-03-10T17:42:00-04:00,69670.84000000,69700.00000000,69600.00000000,69649.85000000,34.31534000,1773178979999999,2026-03-10T21:42:59.999999+00:00,2026-03-10T17:42:59.999999-04:00,2389960.95315850,4281,17.66902000,1230612.97734700,0
1773178980000000,2026-03-10T21:43:00+00:00,2026-03-10T17:43:00-04:00,69649.85000000,69749.36000000,69649.85000000,69707.66000000,10.67961000,1773179039999999,2026-03-10T21:43:59.999999+00:00,2026-03-10T17:43:59.999999-04:00,744445.69891700,3266,7.46292000,520130.15278490,0
1773179040000000,2026-03-10T21:44:00+00:00,2026-03-10T17:44:00-04:00,69707.65000000,69805.03000000,69707.65000000,69746.41000000,15.67615000,1773179099999999,2026-03-10T21:44:59.999999+00:00,2026-03-10T17:44:59.999999-04:00,1093619.86826090,3160,8.16303000,569449.18304180,0
1773179100000000,2026-03-10T21:45:00+00:00,2026-03-10T17:45:00-04:00,69746.41000000,69746.41000000,69541.91000000,69570.00000000,41.47145000,1773179159999999,2026-03-10T21:45:59.999999+00:00,2026-03-10T17:45:59.999999-04:00,2888017.15683860,6440,13.55826000,944190.31917070,0
1773179160000000,2026-03-10T21:46:00+00:00,2026-03-10T17:46:00-04:00,69569.99000000,69659.62000000,69569.99000000,69627.95000000,22.02398000,1773179219999999,2026-03-10T21:46:59.999999+00:00,2026-03-10T17:46:59.999999-04:00,1533636.94362600,3361,5.85123000,407366.29754990,0
1773179220000000,2026-03-10T21:47:00+00:00,2026-03-10T17:47:00-04:00,69627.96000000,69688.88000000,69627.96000000,69672.92000000,9.32924000,1773179279999999,2026-03-10T21:47:59.999999+00:00,2026-03-10T17:47:59.999999-04:00,649963.08199940,2995,7.09179000,494057.86820940,0
1773179280000000,2026-03-10T21:48:00+00:00,2026-03-10T17:48:00-04:00,69672.91000000,69688.44000000,69655.19000000,69670.00000000,3.90693000,1773179339999999,2026-03-10T21:48:59.999999+00:00,2026-03-10T17:48:59.999999-04:00,272212.18961200,1157,1.66573000,116059.30213660,0
1773179340000000,2026-03-10T21:49:00+00:00,2026-03-10T17:49:00-04:00,69670.00000000,69700.00000000,69655.00000000,69664.00000000,4.87524000,1773179399999999,2026-03-10T21:49:59.999999+00:00,2026-03-10T17:49:59.999999-04:00,339738.20759350,1721,3.00794000,209601.97488800,0
1773179400000000,2026-03-10T21:50:00+00:00,2026-03-10T17:50:00-04:00,69664.01000000,69698.79000000,69614.21000000,69698.79000000,7.56775000,1773179459999999,2026-03-10T21:50:59.999999+00:00,2026-03-10T17:50:59.999999-04:00,526950.92523790,2158,5.54770000,386270.46011160,0
1773179460000000,2026-03-10T21:51:00+00:00,2026-03-10T17:51:00-04:00,69698.78000000,69762.71000000,69698.78000000,69726.46000000,7.63223000,1773179519999999,2026-03-10T21:51:59.999999+00:00,2026-03-10T17:51:59.999999-04:00,532103.70021780,2244,5.33313000,371773.41453920,0
1773179520000000,2026-03-10T21:52:00+00:00,2026-03-10T17:52:00-04:00,69726.45000000,69726.46000000,69688.95000000,69726.46000000,5.67000000,1773179579999999,2026-03-10T21:52:59.999999+00:00,2026-03-10T17:52:59.999999-04:00,395203.15077600,1656,3.96905000,276642.24019980,0
1773179580000000,2026-03-10T21:53:00+00:00,2026-03-10T17:53:00-04:00,69724.54000000,69791.56000000,69724.54000000,69775.20000000,10.55047000,1773179639999999,2026-03-10T21:53:59.999999+00:00,2026-03-10T17:53:59.999999-04:00,735968.74478240,2236,6.21756000,433712.23435150,0
1773179640000000,2026-03-10T21:54:00+00:00,2026-03-10T17:54:00-04:00,69775.21000000,69797.37000000,69758.00000000,69769.20000000,8.69297000,1773179699999999,2026-03-10T21:54:59.999999+00:00,2026-03-10T17:54:59.999999-04:00,606582.69476170,1544,5.35674000,373764.58023610,0
