Time (ET),Price
2026-03-23 12:00:00,70183.08000000
2026-03-23 12:01:00,70228.08000000
2026-03-23 12:02:00,70312.94000000
2026-03-23 12:03:00,70227.33000000
2026-03-23 12:04:00,70250.01000000
2026-03-23 12:05:00,70243.13000000
2026-03-23 12:06:00,70287.19000000
2026-03-23 12:07:00,70364.75000000
2026-03-23 12:08:00,70434.88000000
2026-03-23 12:09:00,70396.47000000
2026-03-23 12:10:00,70436.04000000
2026-03-23 12:11:00,70456.55000000
2026-03-23 12:12:00,70518.74000000
2026-03-23 12:13:00,70450.28000000
2026-03-23 12:14:00,70525.19000000
2026-03-23 12:15:00,70490.59000000
2026-03-23 12:16:00,70432.74000000
2026-03-23 12:17:00,70350.01000000
2026-03-23 12:18:00,70342.94000000
2026-03-23 12:19:00,70323.83000000
2026-03-23 12:20:00,70242.82000000
2026-03-23 12:21:00,70246.68000000
2026-03-23 12:22:00,70322.67000000
2026-03-23 12:23:00,70315.53000000
2026-03-23 12:24:00,70420.84000000
2026-03-23 12:25:00,70295.04000000
2026-03-23 12:26:00,70290.28000000
2026-03-23 12:27:00,70270.92000000
2026-03-23 12:28:00,70366.59000000
2026-03-23 12:29:00,70214.75000000
2026-03-23 12:30:00,70215.44000000
2026-03-23 12:31:00,70268.00000000
2026-03-23 12:32:00,70308.01000000
2026-03-23 12:33:00,70328.33000000
2026-03-23 12:34:00,70425.59000000
2026-03-23 12:35:00,70449.26000000
2026-03-23 12:36:00,70428.09000000
2026-03-23 12:37:00,70469.09000000
2026-03-23 12:38:00,70416.75000000
2026-03-23 12:39:00,70395.76000000
2026-03-23 12:40:00,70443.42000000
2026-03-23 12:41:00,70418.21000000
2026-03-23 12:42:00,70419.09000000
2026-03-23 12:43:00,70422.59000000
2026-03-23 12:44:00,70464.67000000
2026-03-23 12:45:00,70549.53000000
2026-03-23 12:46:00,70648.42000000
2026-03-23 12:47:00,70708.00000000
2026-03-23 12:48:00,70683.18000000
2026-03-23 12:49:00,70649.16000000
2026-03-23 12:50:00,70596.30000000
2026-03-23 12:51:00,70555.99000000
2026-03-23 12:52:00,70589.37000000
2026-03-23 12:53:00,70617.60000000
