Time (ET),Price
2026-03-24 12:00:00,69838.04000000
2026-03-24 12:01:00,69816.95000000
2026-03-24 12:02:00,69836.60000000
2026-03-24 12:03:00,69832.00000000
2026-03-24 12:04:00,69830.94000000
2026-03-24 12:05:00,69815.01000000
2026-03-24 12:06:00,69855.42000000
2026-03-24 12:07:00,69901.06000000
2026-03-24 12:08:00,69851.61000000
2026-03-24 12:09:00,69879.56000000
2026-03-24 12:10:00,69919.24000000
2026-03-24 12:11:00,69880.86000000
2026-03-24 12:12:00,69926.91000000
2026-03-24 12:13:00,69873.65000000
2026-03-24 12:14:00,69915.27000000
2026-03-24 12:15:00,69898.71000000
2026-03-24 12:16:00,69955.86000000
2026-03-24 12:17:00,69979.55000000
2026-03-24 12:18:00,69945.17000000
2026-03-24 12:19:00,69958.70000000
2026-03-24 12:20:00,69889.69000000
2026-03-24 12:21:00,69885.55000000
2026-03-24 12:22:00,69941.79000000
2026-03-24 12:23:00,69889.35000000
2026-03-24 12:24:00,69848.48000000
2026-03-24 12:25:00,69680.62000000
2026-03-24 12:26:00,69698.37000000
2026-03-24 12:27:00,69866.00000000
2026-03-24 12:28:00,69784.13000000
2026-03-24 12:29:00,69798.32000000
2026-03-24 12:30:00,69766.93000000
2026-03-24 12:31:00,69785.11000000
2026-03-24 12:32:00,69761.31000000
2026-03-24 12:33:00,69653.44000000
2026-03-24 12:34:00,69727.65000000
2026-03-24 12:35:00,69670.76000000
2026-03-24 12:36:00,69705.97000000
2026-03-24 12:37:00,69600.01000000
2026-03-24 12:38:00,69590.91000000
2026-03-24 12:39:00,69403.04000000
2026-03-24 12:40:00,69394.54000000
2026-03-24 12:41:00,69440.55000000
2026-03-24 12:42:00,69475.05000000
2026-03-24 12:43:00,69564.84000000
2026-03-24 12:44:00,69564.81000000
2026-03-24 12:45:00,69587.84000000
2026-03-24 12:46:00,69524.08000000
2026-03-24 12:47:00,69592.69000000
2026-03-24 12:48:00,69540.37000000
2026-03-24 12:49:00,69510.51000000
2026-03-24 12:50:00,69533.64000000
2026-03-24 12:51:00,69550.00000000
2026-03-24 12:52:00,69604.84000000
2026-03-24 12:53:00,69595.99000000
2026-03-24 12:54:00,69518.63000000
2026-03-24 12:55:00,69454.33000000
2026-03-24 12:56:00,69500.00000000
2026-03-24 12:57:00,69456.29000000
2026-03-24 12:58:00,69468.50000000
2026-03-24 12:59:00,69476.87000000
2026-03-24 13:00:00,69512.72000000
2026-03-24 13:01:00,69502.47000000
2026-03-24 13:02:00,69412.52000000
2026-03-24 13:03:00,69385.65000000
2026-03-24 13:04:00,69310.00000000
2026-03-24 13:05:00,69162.00000000
2026-03-24 13:06:00,69141.01000000
2026-03-24 13:07:00,69205.97000000
2026-03-24 13:08:00,69240.23000000
2026-03-24 13:09:00,69163.27000000
2026-03-24 13:10:00,69228.18000000
2026-03-24 13:11:00,69235.24000000
2026-03-24 13:12:00,69199.20000000
2026-03-24 13:13:00,69237.42000000
2026-03-24 13:14:00,69237.43000000
2026-03-24 13:15:00,69283.61000000
2026-03-24 13:16:00,69212.71000000
2026-03-24 13:17:00,69136.02000000
2026-03-24 13:18:00,69111.26000000
2026-03-24 13:19:00,69108.60000000
2026-03-24 13:20:00,69184.86000000
2026-03-24 13:21:00,69173.31000000
2026-03-24 13:22:00,69181.70000000
2026-03-24 13:23:00,69212.09000000
2026-03-24 13:24:00,69190.04000000
2026-03-24 13:25:00,69153.57000000
2026-03-24 13:26:00,69142.35000000
2026-03-24 13:27:00,69132.35000000
2026-03-24 13:28:00,69188.64000000
2026-03-24 13:29:00,69177.17000000
2026-03-24 13:30:00,69221.93000000
2026-03-24 13:31:00,69212.71000000
2026-03-24 13:32:00,69182.27000000
2026-03-24 13:33:00,69082.91000000
2026-03-24 13:34:00,69120.06000000
2026-03-24 13:35:00,69128.83000000
2026-03-24 13:36:00,69166.74000000
2026-03-24 13:37:00,69300.35000000
2026-03-24 13:38:00,69253.80000000
2026-03-24 13:39:00,69268.11000000
2026-03-24 13:40:00,69236.09000000
2026-03-24 13:41:00,69216.24000000
2026-03-24 13:42:00,69141.61000000
2026-03-24 13:43:00,69090.00000000
2026-03-24 13:44:00,68946.27000000
2026-03-24 13:45:00,68972.66000000
2026-03-24 13:46:00,68998.00000000
2026-03-24 13:47:00,69007.97000000
2026-03-24 13:48:00,68990.47000000
2026-03-24 13:49:00,69056.70000000
2026-03-24 13:50:00,69039.42000000
2026-03-24 13:51:00,69040.29000000
2026-03-24 13:52:00,69053.96000000
2026-03-24 13:53:00,69048.28000000
2026-03-24 13:54:00,69058.41000000
2026-03-24 13:55:00,69150.86000000
2026-03-24 13:56:00,69218.44000000
2026-03-24 13:57:00,69166.88000000
2026-03-24 13:58:00,69255.40000000
2026-03-24 13:59:00,69238.43000000
2026-03-24 14:00:00,69299.43000000
2026-03-24 14:01:00,69238.93000000
2026-03-24 14:02:00,69248.43000000
